id,losses
355,"[-0.012262105883635854, -0.020889503648504615, -0.0674681004602462, -0.0034900237806141376, 0.02632298693060875, -0.009263803134672344, 0.10559092462062836, -0.055428328923881054, -0.036022757180035114, -0.04903478920459747, -0.08664287813007832, 0.0860641747713089, -0.01281254319474101, -0.05330934841185808, -0.004344169981777668, -0.06359660439193249, -0.04917551949620247, -0.008706381544470787, -0.053259143605828285, -0.0687428917735815, -0.0651181060820818, -0.05316452216356993, -0.05809721816331148, -0.11135469004511833, -0.0014248061925172806, -0.024082327261567116, -0.0718813706189394, -0.07946304604411125, -0.09264640510082245, -0.12142888270318508, -0.15767285227775574, -0.08761860430240631, -0.016979649662971497, 0.23884239979088306, -0.14596813172101974, -0.10339101124554873, -0.02600379998330027, -0.1488595586270094, -0.033953259233385324, 0.47355338744819164, -0.18961813673377037, -0.13402205053716898, 0.03693054476752877, -0.0967077724635601, -0.02084555383771658]"
360,"[0.1726153390482068, 0.0009347014129161835, -0.032151008024811745, -0.04926412831991911, -0.05478878878057003, -0.06313678808510303, -0.004515824839472771, -0.08644721750169992, -0.06060043163597584, -0.11689115688204765, -0.12190798670053482, -0.08343527093529701, 0.020722832530736923, -0.04198439326137304, -0.1911904402077198, -0.10468025878071785, -0.16180498152971268, -0.10237536393105984, -0.1376939546316862, -0.052877768874168396, -0.07461749203503132, -0.04615498147904873, 0.0389937749132514, -0.040130930952727795, -0.03855760022997856, -0.04225833807140589, -0.028908277861773968, -0.024738960899412632, -0.0686243288218975, -0.05921815522015095, -0.06023568380624056, -0.016575773246586323, -0.03622964583337307, 0.024142554961144924, -0.08722384832799435, -0.02004630258306861, -0.028531290590763092, 0.09683368168771267, -0.01564502902328968, -0.08001221623271704, -0.0966656943783164, 0.03252793475985527, -0.09565280470997095, -0.07220093067735434, -0.05146163795143366]"
403,"[-6.61054066597444e-07, -1.2181885367112955e-07, -1.4696543715331245e-07, 5.468678594411358e-07, -4.732111991145871e-08, 1.649796708136364e-07, -3.9399672466799984e-06, -0.010554171807598323, 0.11854686064179987, -0.018807462183758616, 0.15039541944861412, -0.014698560000397265, -0.03762749210000038, -0.04260824108496308, -0.04143971856683493, -0.0015672668814659119, 0.0026034554466605186, -0.03003361728042364, 0.0073521994054317474, 0.0027291791629977524, -0.0218744995072484, -0.05391346290707588, -0.034086751751601696, 0.013296952471137047, -0.04046145919710398, -0.013713499647565186, 0.25700583681464195, 0.03970110067166388, -0.04128569737076759, -0.017838891595602036, 0.0823236471042037, 0.2527610925026238, -0.07852362561970949, -0.03687911294400692, 0.027273450046777725, -0.07212736085057259, -0.055639782920479774, -0.05645120330154896, -0.022590184584259987, -0.0016401089378632605, -0.00013991591731610242, -0.0001163036376965465, -0.0003591316599340644, 0.001606183999683708, -0.0749741978943348]"
417,"[-1.4228746181288443e-06, -9.469688144747579e-07, 1.0728835775353218e-07, 4.661455818677496e-06, 1.389533323958858e-07, 2.8863549488278295e-06, 5.654990644643476e-07, 1.148507053017056e-06, -1.1928379308745463e-06, 4.220753737627092e-07, -2.241507104372431e-06, -7.338821461644329e-08, 5.915761107644357e-07, -5.669891494086698e-07, 8.672477065374551e-07, -5.5693088585329065e-08, 7.312744827459028e-07, 1.2405213567490136e-07, -1.602619838836361e-06, 3.8372354085325355e-06, 1.94385651464124e-06, -1.250114280537673e-06, 5.673617060608649e-07, 1.808814727111141e-06, -1.9874889005677687e-06, 1.4726072308235416e-06, -5.359575027341634e-06, -6.135552297337199e-07, 1.787673760134112e-07, -1.114606823948705e-06, 1.7166137951107885e-06, -1.712515995677677e-06, -1.3977289441413632e-06, -1.1250378406657546e-07, 1.3086945187534837e-06, -2.2053718851111626e-07, -4.421919506114591e-07, -1.2412667473871153e-06, -2.5842338571280266e-06, -4.55230519946781e-07, 5.33834079163853e-07, -8.277595160421924e-07, -2.157688104631461e-06, 2.035126129840137e-06, -1.967698239013771e-06]"
427,"[-0.027369925752282143, 0.008396726101636887, -0.10503123700618744, -0.05112361442297697, -0.022291630040854216, 0.04345374554395676, 0.015329662710428238, -0.04760960768908262, -0.04961107857525349, -0.08895234670490026, -0.053107512183487415, -0.0017670625820755959, -0.06254009902477264, -0.03753572690766305, -0.012133281910791993, -0.04232515022158623, -0.012182346545159817, -0.03178282734006643, -0.04856869392096996, 0.013891801238059998, 0.08954885322600603, -0.05342812603339553, -0.060365401208400726, -0.0405283123254776, -0.03383779292926192, -0.015831354074180126, -0.09261166304349899, 0.018697586841881275, -0.07201473787426949, -0.06604132894426584, -0.03718499466776848, -0.047226845286786556, 0.006179036572575569, 0.0063817130867391825, -0.016062703682109714, -0.04633095022290945, -0.08760437369346619, 0.020458710379898548, -0.04592613782733679, 0.006882128305733204, -0.05921557266265154, -0.01766375871375203, -0.03450606134720147, -0.055447161197662354, -0.045750394463539124]"
447,"[1.033022144270035e-06, -1.1921848397378199e-08, 3.2781472647513965e-08, 2.4337309234567783e-06, -5.848868878111091e-08, 7.189618500547112e-08, -8.456655820054948e-08, -7.897948250956688e-08, 3.1210431368222658e-06, -7.945109103957293e-08, -7.713823890753702e-08, -1.7336297759573682e-06, -0.0015186943178431278, 0.39082167856395245, -0.02195013500750065, -0.02731715887784958, 0.012977712787687778, -0.03949023596942425, -0.005932234402280301, 0.06221579946577549, -0.009936220361851156, 0.6120244022458792, 0.038974190363660455, 0.000511794351041317, -0.00837580463849008, -0.093378821387887, -0.02265104651451111, -0.011610309593379498, -0.0232437951490283, 0.00348547101020813, -0.007522950880229473, -0.016545511782169342, -0.025095032528042793, 0.2736166911199689, -0.04593961872160435, -0.14816121943295002, 0.10501633491367102, 0.05706250434741378, -0.020300553180277348, 0.4827779894694686, -0.03427358251065016, -0.05588127672672272, 0.0858257282525301, -0.097510508261621, -0.034655576571822166]"
174,"[0.09973607026040554, 0.02700177952647209, -0.03560170345008373, -0.10263663344085217, -0.08056112378835678, -0.049254611134529114, -0.023625584319233894, -0.06580455228686333, -0.036972371861338615, -0.07144047413021326, -0.03954105265438557, -0.08921835012733936, -0.06033916212618351, -0.06403678841888905, -0.09490706585347652, -0.10517566092312336, -0.07795755565166473, -0.15918691270053387, -0.1584476362913847, 0.03249698970466852, -0.09536478482186794, -0.07663121912628412, -0.10596842505037785, -0.03494530450552702, -0.0009898841381072998, -0.13266336359083652, -0.028972482308745384, -0.14664317667484283, -0.14340329356491566, -0.033315589651465416, -0.08040224201977253, -0.06800531782209873, -0.12813718430697918, -0.1311762798577547, -0.13182435370981693, -0.10259151645004749, -0.14769875071942806, 0.017396999523043633, -0.08053897321224213, -0.12917771749198437, -0.08458122238516808, -0.13622531108558178, -0.10345472395420074, -0.09222949482500553]"
483,"[3.1029951830241487e-07, -0.00018976308658125163, 0.0320146307349205, -1.7917979064918654e-06, -1.522973924750204e-08, -2.541786088272602e-07, -2.434349809732339e-06, 0.017944514940609224, -0.06839560996741056, -0.06344330683350563, -0.0807939562946558, -0.08879379741847515, -0.08924173936247826, 0.07368657924234867, -0.005874406546354294, -0.10413379967212677, -0.1111807320266962, -0.0840961579233408, 0.04693286679685116, -0.08955443277955055, -0.07127751037478447, -0.09628713503479958, 0.05398554727435112, -0.10725008323788643, -0.0931762345135212, -0.08158949203789234, -0.09615553729236126, -0.09160569217056036, -0.09706003032624722, -0.0716936755925417, -0.0902118943631649, -0.06904962752014399, -0.06663609109818935, -0.12174135446548462, 0.02864788193255663, -0.08972850255668163, -0.020722484216094017, -0.009936961345374584, -0.10121173411607742, -0.09436027333140373, -0.0072151366621255875, -0.0999463889747858, -0.10664154775440693, -0.10236888937652111]"
393,"[2.3555011465781206e-06, 5.207955524610952e-07, -4.682688654611411e-07, 2.6796013372631933e-06, 2.919882604146551e-06, 8.132309545771932e-07, 1.8153340421989128e-06, 2.1599233832603204e-06, 6.295275056800165e-07, -5.651264700645697e-07, 1.2714417181314275e-06, -9.730457861678588e-07, 1.0404736316971253e-06, -1.034513047670771e-06, -4.1425226982028107e-07, 3.1962987634415185e-07, 8.709728689382246e-07, 1.361593255921889e-07, 1.1131167347855353e-06, -9.357928751896338e-07, 3.345311085922731e-07, -6.070359290788474e-07, -1.1332332725544347e-06, -1.4442950657667097e-06, -1.7479061540370822e-06, -5.409121150989904e-07, -3.0750408086532843e-06, -9.97260221513585e-07, 4.164874454204437e-07, 4.209576331959397e-08, -7.141381559438997e-07, 2.1066512090328615e-07, -1.0691582019717316e-07, -5.1036451509389735e-08, -1.8950550839669233e-06, -2.3905187163109076e-06, -3.3546704001352623e-06, -8.873640986450937e-07, -1.2577976660210766e-06, -2.745538694171046e-07, -6.973743751359507e-07, 2.126395770574163e-06, 3.644451578521668e-06]"
78,"[0.08002721960656345, -0.08931583072990179, -0.0053373504197224975, -0.020298474933952093, 0.013125344179570675, -0.07001154869794846, -0.089248301461339, -0.06360153947025537, -0.04132233466953039, -0.045201292261481285, -0.041964778676629066, 0.03286110609769821, -0.12956204824149609, -0.12978916428983212, -0.11731530167162418, -0.15266861952841282, -0.09445732086896896, -0.11608542874455452, -0.2013896405696869, -0.0790840107947588, -0.11161774769425392, -0.07903853617608547, -0.06301534920930862, -0.1217856053262949, 0.046191670931875706, -0.10601567104458809, -0.10185210034251213, -0.11959261074662209, -0.2293568179011345, -0.08709453977644444, -0.16994117014110088, -0.14682655781507492, -0.14974008686840534, -0.07748270221054554, -0.1434333547949791, -0.027874571736902, -0.04155415389686823, -0.14135683700442314, -0.1010188739746809, -0.1400044672191143, -0.1548583311960101, -0.08533993922173977, -0.0741987032815814]"
113,"[0.005129114113515243, -0.07605253159999847, -0.12644873093813658, -0.029274967033416033, 0.13804194889962673, -0.17885872349143028, -0.1272461712360382, -0.061633515637367964, -0.02107236674055457, -0.00036881864070892334, -0.09703057259321213, -0.016695811180397868, -0.03033259743824601, -0.11814029794186354, -0.14797013439238071, -0.07017812132835388, -0.0982899647206068, -0.07656428776681423, -0.09968124143779278, -0.12544143572449684, -0.06584476120769978, -0.09589310549199581, -0.04802238009870052, -0.10395924560725689, -0.08947660028934479, -0.13668134808540344, -0.06468955893069506, -0.07568378932774067, -0.05015343241393566, -0.0299668088555336, -0.06676682643592358, -0.0644859354943037, -0.026078471913933754, 0.03076312318444252, -0.007367722690105438, -0.08569291979074478, -0.08618822507560253, -0.06464074645191431, -0.05744592845439911, -0.1384895909577608, -0.016797583550214767, -0.04500773176550865, -0.08919177763164043]"
214,"[-0.009302896060034982, 0.04662659578025341, -0.051255866419523954, -0.05856696260161698, -0.010368114686571062, 0.025900593027472496, -0.07040354795753956, -0.18757804669439793, -0.12238120567053556, -0.040926748188212514, -0.005300954915583134, -0.18473761714994907, -0.06472978251986206, -0.027942245360463858, -0.15116440504789352, -0.18528057262301445, -0.10680285561829805, -0.013928576139733195, 0.0022377031855285168, -0.18031007796525955, -0.12927036732435226, -0.12733041774481535, -0.0025124864478129894, -0.0016580310475546867, -0.007272206770721823, 0.4368159919977188, -0.16777441836893559, -0.1971988044679165, -0.14865739457309246, -0.10654744692146778, -0.011241360567510128, -0.034532658755779266, -0.18737738579511642, -0.15810530446469784, -0.09765084367245436, -0.01267258170992136, -0.031646402552723885, -0.16766630113124847, -0.1505691446363926, -0.012373472563922405, -0.06419287202879786, -0.02125902008265257, 0.421560175716877]"
306,"[0.15271190972998738, -0.026073370943777263, -0.05857805348932743, 0.15861264802515507, -0.034258291125297546, -0.02878030203282833, 0.1050165556371212, -0.09400202427059412, -0.01007076259702444, -0.059207165613770485, -0.09452775679528713, -0.1273454874753952, -0.09606889076530933, 0.09818102698773146, -0.07093991991132498, 0.09886163659393787, -0.01742110587656498, -0.03388525731861591, -0.060330736450850964, -0.009411997627466917, -0.033653499558568, -0.020378654822707176, -0.03440488316118717, -0.06531567126512527, -0.11189662665128708, -0.07793802209198475, -0.04556684195995331, -0.07549537997692823, -0.04794386029243469, -0.022122717462480068, 0.007730680517852306, -0.0493542505428195, -0.0556634496897459, -0.10665214248001575, -0.1540631465613842, -0.08121760562062263, -0.11606702953577042, 0.008513400331139565, -0.08252125605940819, -0.01234485674649477, -0.04922987520694733, 0.0006854608654975891]"
365,"[-0.002378917282626958, -0.04769294708967209, -0.0352022722363472, -0.05405536945909262, -0.08074241876602173, -0.056641832925379276, -0.13146955147385597, -0.0254239602945745, -0.03114580363035202, -0.05311360023915768, 0.013506515882909298, 0.14176619611680508, -0.07684346847236156, 0.057892827317118645, -0.005083889001980424, -0.0926066655665636, -0.08289836160838604, -0.02101890742778778, -0.0305618392303586, -0.03645431296899915, -0.03919895738363266, -0.09226578753441572, -0.08387004770338535, 0.012229555286467075, -0.037404424510896206, -0.12452632747590542, -0.04581824317574501, -0.01951703615486622, -0.04183812439441681, 0.0035989610478281975, 0.01748989149928093, -0.051118441857397556, 0.05455320607870817, -0.03928953409194946, 0.04595118295401335, 0.036139314994215965, -0.09295608755201101, -0.07510369550436735, -0.1160825677216053, -0.014442274114117026, -0.0702383741736412, -0.05938850995153189]"
237,"[0.1319659049186157, -0.12544271163642406, 0.08243646938353777, -0.026441093534231186, -0.072443637996912, -0.10334049724042416, -0.1259771417826414, -0.03411308815702796, -0.055167367681860924, -0.05805901624262333, 0.00848341640084982, -0.1119299242272973, -0.0805815402418375, -0.006849437020719051, -0.062261806800961494, -0.010950984433293343, -0.04905914608389139, 0.19909116625785828, -0.03143135830760002, 0.041118234395980835, -0.07023444585502148, -0.11610252968966961, -0.19105950184166431, -0.1333982963114977, -0.06982090324163437, -0.06414095871150494, -0.16309097968041897, 0.07690675742924213, -0.1109466515481472, 0.04877842217683792, -0.08265644125640392, -0.12423299998044968, -0.10552304424345493, -0.028908888343721628, -0.05581416515633464, -0.026417572051286697, 0.014568231999874115, -0.06061920616775751, -0.02061657700687647, 0.09878411889076233, 0.11468887701630592, -0.0656100744381547]"
324,"[-0.0006490247702364282, -0.023576858919113874, 0.09502534009516239, -0.17597070708870888, -0.08263604436069727, 0.34638429153710604, -0.16977146826684475, -0.09344771318137646, -0.02035615441855043, -0.1341060996055603, -0.11843563988804817, -0.03781827166676521, -0.11044750176370144, -0.015978278126567602, 0.04462237283587456, -0.023979317396879196, -0.0045752194710075855, -0.13921007700264454, -0.12334966938942671, -0.018619266396854073, 0.2340638479217887, -0.13006019964814186, 0.6926382747478783, -0.12851238250732422, -0.1366572016850114, -0.07358545623719692, -0.003990886150859296, 0.8059548093006015, -0.18573930487036705, -0.1536329910159111, -0.13095692917704582, -0.12293553352355957, -0.1294861901551485, -0.039519861340522766, -0.16246133483946323, -0.06526062823832035, -0.06120647909119725, -0.0021209469705354422, 0.09853733982890844, -0.02263848832808435, -0.11807575076818466, -0.007469783187843859]"
390,"[-5.716457849302969e-07, 1.209974271887404e-06, -3.3136456423221716e-07, 2.497807167767263e-07, 7.685274283630861e-07, 7.480382464564173e-07, -3.378838222545255e-07, -7.737428155962789e-07, 8.56814774685688e-09, -3.799795589287669e-08, -8.223577485644284e-08, -2.9318035221770344e-07, -4.217028646280596e-07, 1.403503198105227e-07, 4.909932371788273e-07, 6.530433722673479e-07, -3.905035583784411e-07, -8.240342452836558e-07, 3.019347616373125e-07, 6.241723840005875e-07, 2.8610230629055877e-07, -2.573244366477212e-07, 2.2277232569756222e-07, -2.50805186396974e-07, -6.647780566026995e-07, 9.95770090383985e-07, 6.753951282689741e-07, 1.389533226259232e-07, -2.8684723929472966e-08, -2.522021560480425e-07, -8.612871227331453e-07, -1.609325472884393e-07, -1.378359115733474e-08, -1.4044346774433336e-07, 1.5852973378471802e-06, 4.760920973012617e-07, 1.9855797783741025e-07, 6.046146097116178e-07, 5.885958809237479e-08, 8.672475644289079e-07, 1.0954216094205549e-06, -2.5033951089881157e-07]"
